药品名称,厂家,RMSE,MAE,SMAPE,R²,Best_Params
盐酸埃克替尼片,浙江贝达,99.79370809679486,73.46640251742468,46.13486300627934,0.24665214439021632,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸多巴胺注射液,苏亚邦,4953.019091203701,3885.976711697049,38.871057705718975,-0.06362738668182555,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸安罗替尼胶囊,苏正大天晴,142.7353170891506,85.64401310154649,36.73319059885033,0.024378381640870916,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸左氧氟沙星注射液,扬子江,541.3270395166905,406.26512751314374,,0.4145390763923633,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸左西替利嗪片,湘九典,324.30429450194714,248.76178186590022,62.72066371940588,0.21314980785237425,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸曲唑酮片,台湾美时,334.1282370894388,210.87826177808972,37.576907496398476,0.571805765825036,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸曲美他嗪片,津施维雅,565.4311694702492,352.69552143414813,72.99536615131576,0.7871616020807364,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸曲马多注射液,申旭东海普,303.0114667755236,225.45957250762405,82.63433607682977,-0.007652457350519892,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸氨基葡萄糖片,苏正大清江,117.05593284276254,95.23822503340871,22.751651171407442,0.2252764377362093,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸氨溴索口服溶液,扬州三药,1135.009102537297,631.7887166341146,39.346396263313004,0.04103139720213733,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸氨溴索片,鲁裕欣,189.1551663451497,151.1195649842958,40.43030327403173,0.3851065042069345,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸氨酮戊酸外用散,沪复旦张江,169.69998071571342,109.94436985916562,74.01827346934013,0.6288808132959267,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸沙格雷酯片,日田边三菱,155.74550059233198,111.68128866619534,58.001072710849385,0.26530000679532684,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸特比萘芬阴道泡腾片,齐鲁制药,255.17281395106025,187.66564008924695,32.59456725032321,0.06392713426961427,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸米诺环素胶囊,瀚晖制药,900.5402849315134,543.2123896280924,29.136592071377375,0.34624534628901227,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸罂粟碱注射液,苏恒瑞医药,1625.7681427147481,1193.217557437718,41.4401185127691,0.5806239701651916,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸美西律片,石药欧意,106.46247637855974,66.09938998555027,32.98780354306588,-0.06257430641966599,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸苯海索片,苏天士力,34.23902072080182,25.169210869405006,69.92287017533906,0.48472902882769453,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸莫西沙星氯化钠注射液,拜耳,224.5576518965315,170.8026123046875,45.99482954660441,0.42264066707949155,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸莫西沙星片,四川国为,1110.7534572620802,819.2744265469638,38.24318779785104,-0.000529186795632075,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸莫西沙星片,拜耳,369.77685412092234,249.25439910093942,74.83021925494052,0.6061052978234936,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸西替利嗪片,苏州中化,441.6581923872173,350.06811193517734,26.01268538734512,0.2231528143627899,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
盐酸非索非那定片,成都盛迪,405.7700476475337,302.8972652223375,72.7753881433023,0.48265036238262227,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
知母,统货,5.795937645648241,3.9510339068811993,60.76038386766193,0.4999335036433754,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
石菖蒲,统货,3.4749144153511478,2.5281966869221177,42.83153919577201,0.2303781168998924,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
砂仁,广东一方,830.3507522934508,644.5525179131087,50.83949171267206,0.6548925090782174,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
硝呋太尔制霉素阴道软胶囊,国药川抗,303.8509060358091,230.9323240386115,62.15592096046153,0.4767937787941372,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
硝苯地平控释片,拜耳,1374.4152425186521,794.9832416110569,63.80471181484347,0.6352123374746041,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
硝酸舍他康唑乳膏,琼海神同洲,670.2559499655961,462.85613844129773,35.959587261325815,0.32518792805130947,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
硫酸吗啡缓释片,萌帝,39.656847839997646,29.545083469814724,41.51487134551204,0.020158774301646698,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
硫酸氢氯吡格雷片,赛诺菲,1066.2210888037876,742.22429784139,54.1133463297323,0.3743141103748163,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
硫酸沙丁胺醇吸入气雾剂,葛兰素史克,158.72682262494078,105.65192895465427,95.68184602039153,0.5991342537112203,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
硫酸特布他林雾化吸入用溶液[博利康尼],阿斯利康,9309.489499131245,6870.8071979700135,74.64622889126117,0.5979054834935495,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
硫酸阿托品注射液,津金耀,873.7494660412078,702.6522902103893,49.281968125333705,0.10112886414936106,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
碘[131I]化钠口服溶液,中国工程物理所,10.246789036748186,7.310874084631602,45.22729393867992,0.046553091002084934,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
碘佛醇注射液,苏恒瑞,643.454395097644,498.9868973626031,41.51001672198136,0.2950170558825793,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
碘克沙醇注射液,宁正大天晴,162.54992402320443,130.48012508045542,54.21326689579864,0.25654138227685164,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
碘克沙醇注射液,正大天晴,338.49899178220124,285.7960074453643,94.57391183715616,0.2808759189513038,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
碘比醇注射液,法国加柏,384.35483380635543,292.3665952682495,67.6677231812556,0.24849904406815448,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
碳酸司维拉姆片,赛诺菲,88.1657691329817,64.89422672025619,54.642334181509135,0.25882405493570504,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
碳酸氢钠片,天津力生,167.32702387637764,128.85198690724928,17.501129072068,-0.3219660491957723,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
碳酸镧咀嚼片[福斯利诺],英国,164.81626121170387,127.44008240876374,44.97641569117136,0.18997830770335922,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
磷酸可待因片,国药集团,400.4063384371736,310.8918512132433,54.39358198559749,0.1918852005622329,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
磷酸西格列汀片,默沙东,997.5045652722824,633.1147719489204,37.91342872836038,0.4893010159751483,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
笔式胰岛素注射器[得时星],赛诺菲,38.55388954896987,28.35763982246662,77.29436711174634,0.21321601969699944,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
米曲菌胰酶片,德国三共,498.9159971473694,398.0241987440321,33.36449444995721,0.33320862865280976,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
精蛋白人胰岛素混合注射液[优思灵30R],珠海联邦,625.3267310335251,476.5337836686955,38.787092375059494,0.2431635434130871,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
精蛋白人胰岛素混合注射液[优思灵50R],珠海联邦,161.89797434701453,129.66742759527162,55.1648399415388,0.06817131157191925,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
精蛋白人胰岛素混合注射液[甘舒霖40R],通化东宝,424.84604389467864,335.16575090275256,38.89980805973135,0.16598932434958824,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
精蛋白锌重组赖脯胰岛素混合注射液[优泌乐50R],法国礼来,83.72085827313262,57.430757496092056,38.18555531785896,0.7398895383253501,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
糠酸莫米松乳膏,华润三九,284.98584030438724,170.81728426615396,34.6453225572333,0.38318179994582224,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
索磷布韦维帕他韦片,吉利德,11.21645694086017,7.867164884294782,52.41999579651859,-0.1059186668996388,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
紫杉醇注射液,无锡紫杉,303.70337406459004,246.24334129920373,63.50392278769572,0.1283187495216801,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
红花,广东一方,1378.2209652069569,1127.1319296193678,46.476403554784994,0.22051474461090514,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
结构脂肪乳注射液[C624],华瑞,484.8824786286734,361.25986819797095,39.81906618577906,0.30673429293929333,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
维生素B12注射液,辰欣药业,2481.9457888330726,2028.5980716281467,67.7230629725905,0.21185124903667962,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
维生素B1片,信谊黄河,175.64186958069502,132.1668145391676,65.26200104334339,0.5278883963502006,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
维生素E软胶囊,威海华新,490.6333207196668,397.1573118012527,52.90249243375184,0.021229729393850705,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
缬沙坦氨氯地平片[1],诺华,2462.1414417959995,1615.4104724460178,43.35765545246559,0.4997127280068331,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
罂粟乙碘油注射液,苏恒瑞,119.47206653727518,75.74442601203918,46.70041516435345,0.07113900579581833,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
罗库溴铵注射液,欧加农,195.60563470141136,153.8588744269477,70.6441280059199,0.3416839686060186,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
罗沙司他胶囊,珐博进中国,709.1307246970654,465.16305106026783,25.970256928274615,-0.04373044118275904,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
羟乙基淀粉130_0.4氯化钠注射液,华仁,231.61723914380917,177.61673124465676,,0.4710404074453659,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
羟乙基淀粉130_0.4电解质注射液,湘科伦,608.2303526961867,466.45552135649183,27.71128815778981,-0.2707204607102436,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
羟苯磺酸钙胶囊,宁康亚,224.89420942606782,183.04605791645665,20.983961188061063,0.4075277053944374,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
翁沥通胶囊,华北制药,1136.6172561913568,732.3456234402126,31.628337989552506,0.5125393740949991,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
聚乙二醇滴眼液,美国爱尔康,446.2879725137642,285.6234223577711,55.31169302977668,0.5889003276469992,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
肉桂,广东一方,811.2483837715188,609.0629490697106,69.00475355116254,0.5616853544313078,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
肝素钠注射液,沪第一生化,193.63596622766414,148.1256209716797,30.667833610746364,-0.057999603523738674,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
肠内营养乳剂[TPF],华瑞,604.0678035674416,490.18892076280383,26.599129184909042,0.27378778558942996,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
肠内营养乳剂[TP],华瑞制药,563.5189800816728,440.5393346150716,32.93312129710801,0.20721943137222532,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
肠内营养混悬液[SP],纽迪希亚,619.9320730813747,462.0088653564453,26.39355934290006,0.1827935596787683,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
肠内营养混悬液[TPFDM],纽迪希亚,405.2079686171932,318.09467230902777,20.73458372412455,0.11498053477554004,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
肾衰宁片,山海关药业,1841.5034772581614,1304.815697564019,21.354772377896726,0.7055246253322225,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
胃苏颗粒,扬子江,472.0669694224197,391.4233290728401,29.893813593149037,0.5068738966561745,"{'n_estimators': 100, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
胞磷胆碱钠胶囊,齐鲁制药,819.5826679393203,600.6574410332573,36.08862019466676,0.13872770211000574,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
胰岛素笔式数显注射器,诺和诺德,35.080945763015215,28.477020078235203,70.46777902890378,0.523069797388739,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
胰岛素笔式注射器,珠海联邦,73.74400180269656,58.015149646335175,36.62491479018593,0.2286090259519924,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
胶体果胶铋胶囊,四川科伦,1292.922937908627,972.8951312857614,32.71997291216294,0.22494810356415607,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
脂溶性维生素注射液[2],华瑞,65.38809653824464,52.003914303249786,31.212260377127482,0.3380136530789003,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
脂肪乳氨基酸[17]葡萄糖[11%]注射液,无锡华瑞,378.445425467518,284.2330699894163,44.71850878604443,0.19235786189084725,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
腹膜透析液[乳酸盐],华仁,1088.2494110022776,710.9884533352322,,0.7559253420066716,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
艾司奥美拉唑镁肠溶胶囊,广东东阳光,887.2591321521215,644.1589788621471,48.27982062536485,0.11576029100280338,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
艾托格列净片,默沙东,640.8454152661155,566.5731317429315,30.531164730690175,0.298098839884092,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
艾拉莫德片,先声药业,340.1794393423562,245.10749181111655,27.796210929762417,0.4399241331165594,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
艾曲泊帕乙醇胺片,葛兰素,37.73818355749568,17.159791017149388,,0.4218038666309314,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
艾瑞昔布片,江苏恒瑞,2342.114424278287,1685.0840691460503,33.65485316408767,0.19525733262227551,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
艾米替诺福韦片,苏豪森,304.2096662274063,238.7258097330729,26.508129697712178,0.1477587470750239,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
芦根,统货,2.8805095268773298,1.9330686691195467,61.563588325358296,0.14701586436322545,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
芬太尼透皮贴剂,西安杨森,16.545941833096894,12.355578157636854,39.397391447108696,0.0749989552835939,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
苦参凝胶,贵阳新天,451.2409871170927,342.01789922299594,26.7017039697895,-0.18800483551934688,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
苦杏仁,统货,2.715406195429609,2.038028983182685,62.74991855194557,0.27620123377456973,"{'n_estimators': 200, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'random_state': 42, 'objective': 'reg:squarederror'}"
苯磺酸氨氯地平片,辉瑞,2890.4117817455303,2057.571755303277,43.10547422101644,0.48408831885320225,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
苹果酸舒尼替尼胶囊,辉瑞,14.852173657008015,11.191335349447197,,0.42030814991088494,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
茯神,统货,9.958111703754863,7.7938901213712475,36.52262228933385,0.2788371388780019,"{'n_estimators': 300, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
茯苓,统货,27.33546393885098,21.36721095595249,25.818717999609586,0.46921984083398294,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
茯苓皮,统货,2.5321837636316884,1.904802028522935,78.32774985064648,0.0571254907692782,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
茵栀黄颗粒,鲁南厚普,179.81687084853127,124.96230019463434,48.397187774818434,-0.24064389476470316,"{'n_estimators': 100, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
茵陈,统货,2.3560679074972204,1.760028122117483,61.551194537382436,0.5519902873949729,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'random_state': 42, 'objective': 'reg:squarederror'}"
